dc,drift_value_hddm_a,host,id,parameter_id,station_id,topic,unix_timestamp,actual_timestamp
localhost,21.0,b104e5145a87,5648227691.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492407718.0,2017-04-17 05:41:58
localhost,21.0,b104e5145a87,5648241252.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492408018.0,2017-04-17 05:46:58
localhost,21.0,b104e5145a87,5648253584.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492408306.0,2017-04-17 05:51:46
localhost,21.0,b104e5145a87,5648268333.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492408609.0,2017-04-17 05:56:49
localhost,21.0,b104e5145a87,5648280729.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492408906.0,2017-04-17 06:01:46
localhost,21.0,b104e5145a87,5648293646.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492409205.0,2017-04-17 06:06:45
localhost,21.0,b104e5145a87,5648305979.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492409505.0,2017-04-17 06:11:45
localhost,21.0,b104e5145a87,5648318068.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492409797.0,2017-04-17 06:16:37
localhost,21.0,b104e5145a87,5648331739.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492410104.0,2017-04-17 06:21:44
localhost,21.0,b104e5145a87,5648345229.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492410390.0,2017-04-17 06:26:30
localhost,21.0,b104e5145a87,5648370068.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492410685.0,2017-04-17 06:31:25
localhost,21.0,b104e5145a87,5648370942.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492410982.0,2017-04-17 06:36:22
localhost,21.0,b104e5145a87,5648384100.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492411287.0,2017-04-17 06:41:27
localhost,21.0,b104e5145a87,5648397237.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492411577.0,2017-04-17 06:46:17
localhost,21.0,b104e5145a87,5648409333.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492411865.0,2017-04-17 06:51:05
localhost,25.0,b104e5145a87,5648414598.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492411969.0,2017-04-17 06:52:49
localhost,21.0,b104e5145a87,5648422560.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492412161.0,2017-04-17 06:56:01
localhost,21.0,b104e5145a87,5648435436.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492412450.0,2017-04-17 07:00:50
localhost,25.0,b104e5145a87,5648439867.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492412556.0,2017-04-17 07:02:36
localhost,21.0,b104e5145a87,5648449251.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492412748.0,2017-04-17 07:05:48
localhost,25.0,b104e5145a87,5648453954.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492412852.0,2017-04-17 07:07:32
localhost,21.0,b104e5145a87,5648463101.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492413046.0,2017-04-17 07:10:46
localhost,21.0,b104e5145a87,5648475750.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492413339.0,2017-04-17 07:15:39
localhost,25.0,b104e5145a87,5648480642.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492413445.0,2017-04-17 07:17:25
localhost,21.0,b104e5145a87,5648489793.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492413650.0,2017-04-17 07:20:50
localhost,21.0,b104e5145a87,5648502018.0,112.0,1160629000.0,sensor/1160629000_112_hddm_a,1492413943.0,2017-04-17 07:25:43
